Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM,Total,,,,,
6/10/2012,568,93,1553,1134,3348,,,,,
7/10/2012,607,93,1558,1124,3382,,,,,
8/10/2012,598,93,1561,1111,3363,,,,,
9/10/2012,589,93,1564,1098,3344,,,,,
10/10/2012,579,93,1567,1085,3324,,,,,
11/10/2012,568,93,1570,1072,3303,,,,,
12/10/2012,556,93,1573,1059,3281,,,,,
13-10-2012,545,93,1575,1046,3259,,,,,
14-10-2012,533,93,1575,1033,3234,,,,,
15-10-2012,546,93,1575,1020,3234,,,,,
16-10-2012,535,93,1576,1007,3211,,,,,
17-10-2012,524,93,1584,997,3198,,,,,
18-10-2012,524,93,1600,1010,3227,,,,,
19-10-2012,540,96,1627,1040,3303,,,,,
20-10-2012,579,101,1670,1068,3418,,,,,
21-10-2012,627,124,1746,1075,3572,,,,,
22-10-2012,656,155,1774,1086,3671,,,,,
23-10-2012,670,178,1784,1086,3718,,,,,
24-10-2012,679,190,1792,1098,3759,,,,,
25-10-2012,679,193,1795,1098,3765,,,,,
26-10-2012,674,195,1797,1098,3764,,,,,
27-10-2012,668,195,1797,1098,3758,,,,,
28-10-2012,661,195,1797,1093,3746,,,,,
29-10-2012,653,195,1797,1085,3730,,,,,
30-10-2012,645,195,1797,1077,3714,,,,,
31-10-2012,664,202,1831,1161,3858,,,,,
1/11/2012,695,218,1886,1193,3992,,,,,
2/11/2012,713,226,1893,1210,4042,,,,,
3/11/2012,749,239,1926,1238,4152,,,,,
4/11/2012,829,277,1980,1251,4337,,,,,
5/11/2012,888,322,2016,1268,4494,,,,,
6/11/2012,917,338,2025,1278,4558,,,,,
7/11/2012,941,345,2033,1283,4602,,,,,
8/11/2012,950,349,2042,1288,4629,,,,,
9/11/2012,950,349,2045,1288,4632,,,,,
10/11/2012,948,349,2045,1288,4630,,,,,
11/11/2012,948,347,2045,1285,4625,,,,,
12/11/2012,951,347,2042,1280,4620,,,,,
13-11-2012,951,346,2037,1273,4607,,,,,
14-11-2012,951,345,2032,1265,4593,,,,,
15-11-2012,945,344,2027,1257,4573,,,,,
16-11-2012,940,344,2023,1249,4556,,,,,
17-11-2012,932,342,2018,1242,4534,,,,,
18-11-2012,924,341,2013,1235,4513,,,,,
19-11-2012,914,340,2008,1228,4490,,,,,
20-11-2012,905,339,2003,1221,4468,,,,,
21-11-2012,897,338,1999,1214,4448,,,,,
22-11-2012,890,337,1994,1207,4428,,,,,
23-11-2012,888,337,1994,1200,4419,,,,,
24-11-2012,882,336,1994,1192,4404,,,,,
25-11-2012,874,335,1989,1185,4383,,,,,
26-11-2012,864,334,1985,1177,4360,,,,,
27-11-2012,853,333,1982,1169,4337,,,,,
28-11-2012,840,332,1979,1162,4313,,,,,
29-11-2012,828,331,1977,1155,4291,,,,,
30-11-2012,812,330,1974,1148,4264,,,,,
1/12/2012,796,329,1970,1141,4236,,,,,
2/12/2012,781,328,1967,1134,4210,,,,,
3/12/2012,782,331,1972,1127,4212,,,,,
4/12/2012,917,346,2037,1227,4527,,,,,
5/12/2012,1056,368,2068,1307,4799,,,,,
6/12/2012,1173,398,2076,1332,4979,,,,,
7/12/2012,1268,418,2082,1345,5113,,,,,
8/12/2012,1333,435,2087,1350,5205,,,,,
9/12/2012,1373,452,2087,1352,5264,,,,,
10/12/2012,1396,461,2087,1352,5296,,,,,
11/12/2012,1416,468,2087,1349,5320,,,,,
12/12/2012,1432,471,2087,1342,5332,,,,,
13-12-2012,1446,473,2087,1335,5341,,,,,
14-12-2012,1458,471,2087,1327,5343,,,,,
15-12-2012,1464,469,2087,1320,5340,,,,,
16-12-2012,1467,467,2087,1310,5331,,,,,
17-12-2012,1469,465,2087,1300,5321,,,,,
18-12-2012,1471,463,2087,1290,5311,,,,,
19-12-2012,1473,462,2087,1280,5302,,,,,
20-12-2012,1473,461,2087,1270,5291,,,,,
21-12-2012,1473,461,2087,1259,5280,,,,,
22-12-2012,1473,460,2087,1248,5268,,,,,
23-12-2012,1473,460,2087,1236,5256,,,,,
24-12-2012,1032,537,1641,1875,5085,,,,,
25-12-2012,1473,459,2087,1215,5234,,,,,
26-12-2012,1473,459,2087,1207,5226,,,,,
27-12-2012,1473,458,2087,1198,5216,,,,,
28-12-2012,1473,458,2087,1190,5208,,,,,
29-12-2012,1473,458,2097,1181,5209,,,,,
30-12-2012,1504,471,2146,1226,5347,,,,,
31-12-2012,1518,471,2162,1234,5385,,,,,
1/1/2013,1520,471,2164,1239,5394,,,,,
2/1/2013,1523,471,2166,1241,5401,,,,,
3/1/2013,1525,471,2169,1236,5401,,,,,
4/1/2013,1527,471,2171,1228,5397,,,,,
5/1/2013,1529,471,2173,1221,5394,,,,,
6/1/2013,1537,471,2175,1214,5397,,,,,
7/1/2013,1542,471,2176,1207,5396,,,,,
8/1/2013,1544,470,2178,1199,5391,,,,,
9/1/2013,1542,470,2180,1190,5382,,,,,
10/1/2013,1539,470,2182,1181,5372,,,,,
11/1/2013,1535,468,2184,1173,5360,,,,,
12/1/2013,1529,467,2184,1165,5345,,,,,
13-01-2013,1523,467,2184,1157,5331,,,,,
14-01-2013,1516,466,2184,1149,5315,,,,,
15-01-2013,1510,465,2184,1141,5300,,,,,
16-01-2013,1504,464,2184,1133,5285,,,,,
17-01-2013,1500,462,2184,1125,5271,,,,,
18-01-2013,1495,460,2184,1116,5255,,,,,
19-01-2013,1491,458,2184,1105,5238,,,,,
20-01-2013,1487,456,2184,1093,5220,,,,,
21-01-2013,1481,454,2184,1081,5200,,,,,
22-01-2013,1475,452,2184,1069,5180,,,,,
23-01-2013,1469,450,2184,1055,5158,,,,,
24-01-2013,1462,448,2184,1042,5136,,,,,
25-01-2013,1456,446,2184,1029,5115,,,,,
26-01-2013,1448,444,2184,1016,5092,,,,,
27-01-2013,1440,444,2184,1003,5071,,,,,
28-01-2013,1430,443,2184,992,5049,,,,,
29-01-2013,1418,442,2184,980,5024,,,,,
30-01-2013,1406,423,2198,968,4995,,,,,
31-01-2013,1381,413,2207,970,4971,,,,,
1/2/2013,1359,398,2212,980,4949,,,,,
2/2/2013,1338,379,2218,993,4928,,,,,
3/2/2013,1316,360,2225,1006,4907,,,,,
4/2/2013,1293,342,2230,1019,4884,,,,,
5/2/2013,1272,323,2236,1030,4861,,,,,
6/2/2013,1250,304,2241,1041,4836,,,,,
7/2/2013,1232,285,2246,1052,4815,,,,,
8/2/2013,1213,267,2250,1063,4793,,,,,
9/2/2013,1195,249,2255,1074,4773,,,,,
10/2/2013,1177,230,2261,1085,4753,,,,,
11/2/2013,1160,211,2266,1098,4735,,,,,
12/2/2013,1143,196,2270,1111,4720,,,,,
13-02-2013,1124,184,2274,1124,4706,,,,,
14-02-2013,1104,172,2276,1137,4689,,,,,
15-02-2013,1084,159,2278,1150,4671,,,,,
16-02-2013,1067,145,2279,1180,4671,,,,,
17-02-2013,1103,135,2291,1210,4739,,,,,
18-02-2013,1127,131,2303,1260,4821,,,,,
19-02-2013,1138,123,2303,1290,4854,,,,,
20-02-2013,1128,117,2300,1322,4867,,,,,
21-02-2013,1116,109,2294,1340,4859,,,,,
22-02-2013,1104,112,2287,1353,4856,,,,,
23-02-2013,1090,98,2276,1366,4830,,,,,
24-02-2013,1077,95,2263,1379,4814,,,,,
25-02-2013,1062,93,2250,1392,4797,,,,,
26-02-2013,1045,92,2236,1406,4779,,,,,
27-02-2013,1027,91,2221,1420,4759,,,,,
28-02-2013,1007,90,2205,1433,4735,,,,,
1/3/2013,986,89,2189,1446,4710,,,,,
2/3/2013,966,88,2173,1459,4686,,,,,
3/3/2013,944,87,2157,1472,4660,,,,,
4/3/2013,919,86,2141,1485,4631,,,,,
5/3/2013,894,85,2124,1497,4600,,,,,
6/3/2013,868,84,2108,1509,4569,,,,,
7/3/2013,891,84,2097,1531,4603,,,,,
8/3/2013,871,84,2082,1548,4585,,,,,
9/3/2013,850,83,2068,1560,4561,,,,,
10/3/2013,829,82,2054,1572,4537,,,,,
11/3/2013,807,81,2040,1584,4512,,,,,
12/3/2013,786,81,2025,1596,4488,,,,,
13-03-2013,786,81,2025,1596,4488,,,,,
14-03-2013,741,81,1997,1624,4443,,,,,
15-03-2013,718,81,1982,1638,4419,,,,,
16-03-2013,697,81,1968,1652,4398,,,,,
17-03-2013,679,81,1953,1666,4379,,,,,
18-03-2013,661,81,1938,1680,4360,,,,,
19-03-2013,641,81,1923,1694,4339,,,,,
20-03-2013,617,80,1909,1708,4314,,,,,
21-03-2013,593,80,1894,1718,4285,,,,,
22-03-2013,572,80,1879,1731,4262,,,,,
23-03-2013,553,79,1864,1737,4233,,,,,
24-03-2013,534,79,1848,1745,4206,,,,,
25-03-2013,512,79,1833,1755,4179,,,,,
26-03-2013,491,78,1818,1765,4152,,,,,
27-03-2013,469,78,1802,1775,4124,,,,,
28-03-2013,446,77,1787,1780,4090,,,,,
29-03-2013,425,77,1772,1790,4064,,,,,
30-03-2013,401,76,1756,1796,4029,,,,,
31-03-2013,406,76,1741,1787,4010,,,,,
1/4/2013,411,75,1725,1775,3986,,,,,
2/4/2013,416,75,1711,1763,3965,,,,,
3/4/2013,422,74,1697,1751,3944,,,,,
4/4/2013,427,74,1682,1739,3922,,,,,
5/4/2013,432,73,1666,1727,3898,,,,,
6/4/2013,437,73,1650,1715,3875,,,,,
7/4/2013,441,72,1635,1705,3853,,,,,
8/4/2013,444,72,1620,1694,3830,,,,,
9/4/2013,446,71,1606,1683,3806,,,,,
10/4/2013,446,71,1591,1672,3780,,,,,
11/4/2013,445,70,1576,1663,3754,,,,,
12/4/2013,444,70,1561,1653,3728,,,,,
13-04-2013,443,69,1546,1643,3701,,,,,
14-04-2013,441,69,1530,1632,3672,,,,,
15-04-2013,439,68,1514,1621,3642,,,,,
16-04-2013,437,68,1497,1610,3612,,,,,
17-04-2013,434,67,1480,1600,3581,,,,,
18-04-2013,432,66,1464,1589,3551,,,,,
19-04-2013,430,64,1448,1578,3520,,,,,
20-04-2013,428,63,1432,1568,3491,,,,,
21-04-2013,426,61,1415,1557,3459,,,,,
22-04-2013,423,59,1399,1545,3426,,,,,
23-04-2013,421,57,1383,1533,3394,,,,,
24-04-2013,419,55,1368,1519,3361,,,,,
25-04-2013,417,53,1352,1505,3327,,,,,
26-04-2013,415,51,1336,1493,3295,,,,,
27-04-2013,412,49,1321,1479,3261,,,,,
28-04-2013,410,47,1305,1465,3227,,,,,
29-04-2013,408,45,1289,1450,3192,,,,,
30-04-2013,406,43,1273,1436,3158,,,,,
1/5/2013,404,41,1257,1422,3124,,,,,
2/5/2013,401,39,1241,1407,3088,,,,,
3/5/2013,399,37,1225,1392,3053,,,,,
4/5/2013,397,35,1210,1379,3021,,,,,
5/5/2013,395,33,1195,1366,2989,,,,,
6/5/2013,393,31,1179,1352,2955,,,,,
7/5/2013,391,29,1164,1338,2922,,,,,
8/5/2013,388,27,1150,1324,2889,,,,,
9/5/2013,386,26,1135,1310,2857,,,,,
10/5/2013,384,24,1120,1296,2824,,,,,
11/5/2013,382,22,1105,1282,2791,,,,,
12/5/2013,380,20,1090,1268,2758,,,,,
13-05-2013,378,18,1074,1254,2724,,,,,
14-05-2013,376,16,1059,1240,2691,,,,,
15-05-2013,373,14,1044,1226,2657,,,,,
16-05-2013,371,12,1029,1212,2624,,,,,
17-05-2013,369,10,1014,1198,2591,,,,,
18-05-2013,367,8,1000,1184,2559,,,,,
19-05-2013,365,6,985,1170,2526,,,,,
20-05-2013,363,4,970,1156,2493,,,,,
21-05-2013,361,2,955,1143,2461,,,,,
22-05-2013,359,0,940,1130,2429,,,,,
23-05-2013,356,0,924,1119,2399,,,,,
24-05-2013,354,0,913,1109,2376,,,,,
25-05-2013,352,0,901,1096,2349,,,,,
26-05-2013,349,0,890,1086,2325,,,,,
27-05-2013,347,0,880,1073,2300,,,,,
28-05-2013,345,0,867,1061,2273,,,,,
29-05-2013,343,0,857,1048,2248,,,,,
30-05-2013,341,0,844,1034,2219,,,,,
31-05-2013,339,0,834,1023,2196,,,,,
1/6/2013,337,0,821,1012,2170,,,,,
2/6/2013,335,0,811,1001,2147,,,,,
3/6/2013,333,0,798,991,2122,,,,,
4/6/2013,331,0,788,982,2101,,,,,
5/6/2013,329,0,775,970,2074,,,,,
6/6/2013,327,0,765,958,2050,,,,,
7/6/2013,325,0,752,963,2040,,,,,
8/6/2013,323,0,742,966,2031,,,,,
9/6/2013,321,0,729,956,2006,,,,,
10/6/2013,319,0,719,946,1984,,,,,
11/6/2013,317,0,705,946,1968,,,,,
12/6/2013,315,0,696,936,1947,,,,,
13-06-2013,312,0,683,927,1922,,,,,
14-06-2013,309,0,673,918,1900,,,,,
15-06-2013,305,0,660,909,1874,,,,,
16-06-2013,301,0,650,900,1851,,,,,
17-06-2013,296,0,637,892,1825,,,,,
18-06-2013,291,0,627,883,1801,,,,,
19-06-2013,286,0,614,874,1774,,,,,
20-06-2013,282,0,604,862,1748,,,,,
21-06-2013,277,0,591,852,1720,,,,,
22-06-2013,271,0,581,843,1695,,,,,
23-06-2013,265,0,568,834,1667,,,,,
24-06-2013,259,0,558,825,1642,,,,,
25-06-2013,253,0,545,816,1614,,,,,
26-06-2013,247,0,535,806,1588,,,,,
27-06-2013,241,0,522,797,1560,,,,,
28-06-2013,235,0,512,788,1535,,,,,
29-06-2013,229,0,499,778,1506,,,,,
30-06-2013,224,0,489,767,1480,,,,,
1/7/2013,219,0,476,757,1452,,,,,
2/7/2013,214,0,466,747,1427,,,,,
3/7/2013,209,0,453,736,1398,,,,,
4/7/2013,205,0,445,724,1374,,,,,
5/7/2013,201,0,433,712,1346,,,,,
6/7/2013,199,0,425,701,1325,,,,,
7/7/2013,197,0,413,689,1299,,,,,
8/7/2013,195,0,405,677,1277,,,,,
9/7/2013,187,0,392,664,1243,,,,,
10/7/2013,177,0,387,651,1215,,,,,
11/7/2013,176,0,383,651,1210,,,,,
12/7/2013,170,0,382,643,1195,,,,,
13-07-2013,167,0,377,632,1176,,,,,
14-07-2013,165,0,375,621,1161,,,,,
15-07-2013,158,0,370,611,1139,,,,,
16-07-2013,160,0,370,600,1130,,,,,
17-07-2013,150,0,365,590,1105,,,,,
18-07-2013,145,0,363,580,1088,,,,,
19-07-2013,139,0,361,570,1070,,,,,
20-07-2013,139,0,361,582,1082,,,,,
21-07-2013,133,0,356,597,1086,,,,,
22-07-2013,135,0,354,615,1104,,,,,
23-07-2013,146,0,353,625,1124,,,,,
24-07-2013,158,0,355,625,1138,,,,,
25-07-2013,163,0,352,617,1132,,,,,
26-07-2013,168,0,352,608,1128,,,,,
27-07-2013,174,0,347,598,1119,,,,,
28-07-2013,180,0,345,589,1114,,,,,
29-07-2013,186,0,343,580,1109,,,,,
30-07-2013,192,0,342,572,1106,,,,,
31-07-2013,197,0,338,563,1098,,,,,
1/8/2013,198,0,338,555,1091,,,,,
2/8/2013,199,0,337,547,1083,,,,,
3/8/2013,200,0,340,539,1079,,,,,
4/8/2013,205,0,344,531,1080,,,,,
5/8/2013,201,0,356,522,1079,,,,,
6/8/2013,191,0,356,511,1058,,,,,
7/8/2013,187,0,359,501,1047,,,,,
8/8/2013,185,0,359,490,1034,,,,,
9/8/2013,184,0,361,480,1025,,,,,
10/8/2013,188,0,360,469,1017,,,,,
11/8/2013,190,0,366,459,1015,,,,,
12/8/2013,197,0,365,449,1011,,,,,
13-08-2013,201,0,368,438,1007,,,,,
14-08-2013,210,0,380,428,1018,,,,,
15-08-2013,247,0,403,469,1119,,,,,
16-08-2013,260,0,413,496,1169,,,,,
17-08-2013,286,0,428,502,1216,,,,,
18-08-2013,295,0,436,507,1238,,,,,
19-08-2013,300,0,442,502,1244,,,,,
20-08-2013,306,0,446,497,1249,,,,,
21-08-2013,309,0,452,493,1254,,,,,
22-08-2013,311,0,460,488,1259,,,,,
23-08-2013,313,0,469,483,1265,,,,,
24-08-2013,315,0,477,479,1271,,,,,
25-08-2013,315,0,489,477,1281,,,,,
26-08-2013,315,0,499,472,1286,,,,,
27-08-2013,315,0,511,467,1293,,,,,
28-08-2013,310,0,521,463,1294,,,,,
29-08-2013,300,0,532,457,1289,,,,,
30-08-2013,317,0,553,453,1323,,,,,
31-08-2013,312,0,565,449,1326,,,,,
1/9/2013,307,0,575,445,1327,,,,,
2/9/2013,301,0,585,441,1327,,,,,
3/9/2013,298,0,595,437,1330,,,,,
4/9/2013,322,0,614,493,1429,,,,,
5/9/2013,327,0,624,519,1470,,,,,
6/9/2013,322,0,636,519,1477,,,,,
7/9/2013,315,0,646,515,1476,,,,,
8/9/2013,307,0,655,513,1475,,,,,
9/9/2013,298,0,667,513,1478,,,,,
10/9/2013,289,0,677,511,1477,,,,,
11/9/2013,319,0,692,569,1580,,,,,
12/9/2013,357,0,713,656,1726,,,,,
13-09-2013,380,0,773,724,1877,,,,,
14-09-2013,402,0,789,743,1934,,,,,
15-09-2013,411,0,799,743,1953,,,,,
16-09-2013,409,0,815,740,1964,,,,,
17-09-2013,404,0,825,735,1964,,,,,
18-09-2013,398,0,836,733,1967,,,,,
19-09-2013,402,0,849,729,1980,,,,,
20-09-2013,400,0,860,724,1984,,,,,
21-09-2013,395,0,870,718,1983,,,,,
22-09-2013,395,0,881,713,1989,,,,,
23-09-2013,389,0,891,707,1987,,,,,
24-09-2013,378,0,901,702,1981,,,,,
25-09-2013,367,0,911,697,1975,,,,,
26-09-2013,359,0,922,693,1974,,,,,
27-09-2013,351,0,932,688,1971,,,,,
28-09-2013,348,0,944,683,1975,,,,,
29-09-2013,343,0,954,678,1975,,,,,
30-09-2013,334,0,966,673,1973,,,,,
1/10/2013,329,0,976,668,1973,,,,,
2/10/2013,319,0,990,663,1972,,,,,
3/10/2013,309,0,1000,658,1967,,,,,
4/10/2013,308,0,1029,653,1990,,,,,
5/10/2013,297,0,1039,648,1984,,,,,
6/10/2013,285,0,1049,643,1977,,,,,
7/10/2013,273,0,1059,638,1970,,,,,
8/10/2013,263,26,1071,633,1993,,,,,
9/10/2013,251,26,1077,628,1982,,,,,
10/10/2013,259,26,1081,623,1989,,,,,
11/10/2013,257,30,1087,630,2004,,,,,
12/10/2013,251,32,1092,626,2001,,,,,
13-10-2013,240,34,1096,622,1992,,,,,
14-10-2013,230,36,1100,617,1983,,,,,
15-10-2013,220,51,1105,613,1989,,,,,
16-10-2013,209,55,1111,608,1983,,,,,
17-10-2013,202,55,1113,603,1973,,,,,
18-10-2013,197,55,1115,597,1964,,,,,
19-10-2013,188,55,1117,593,1953,,,,,
20-10-2013,188,59,1125,626,1998,,,,,
21-10-2013,200,66,1137,721,2124,,,,,
22-10-2013,225,75,1190,749,2239,,,,,
23-10-2013,239,85,1214,753,2291,,,,,
24-10-2013,249,92,1221,753,2315,,,,,
25-10-2013,251,96,1228,753,2328,,,,,
26-10-2013,298,102,1245,765,2410,,,,,
27-10-2013,337,115,1262,765,2479,,,,,
28-10-2013,384,123,1266,761,2534,,,,,
29-10-2013,428,129,1281,759,2597,,,,,
30-10-2013,452,133,1302,756,2643,,,,,
31-10-2013,455,136,1317,752,2660,,,,,
1/11/2013,457,142,1332,749,2680,,,,,
2/11/2013,454,145,1347,745,2691,,,,,
3/11/2013,445,150,1373,740,2708,,,,,
4/11/2013,434,155,1396,749,2734,,,,,
5/11/2013,683,173,1938,990,3784,,,,,
6/11/2013,413,161,1418,751,2743,,,,,
7/11/2013,402,163,1428,747,2740,,,,,
8/11/2013,392,163,1437,743,2735,,,,,
9/11/2013,382,163,1448,739,2732,,,,,
10/11/2013,374,163,1457,735,2729,,,,,
11/11/2013,364,162,1465,731,2722,,,,,
12/11/2013,357,162,1470,726,2715,,,,,
13-11-2013,349,162,1476,722,2709,,,,,
14-11-2013,341,161,1485,717,2704,,,,,
15-11-2013,334,161,1491,713,2699,,,,,
16-11-2013,322,161,1497,713,2693,,,,,
17-11-2013,376,163,1520,816,2875,,,,,
18-11-2013,550,165,1570,868,3153,,,,,
19-11-2013,653,165,1599,962,3379,,,,,
20-11-2013,709,165,1627,994,3495,,,,,
21-11-2013,729,165,1647,999,3540,,,,,
22-11-2013,733,165,1666,999,3563,,,,,
23-11-2013,730,165,1687,993,3575,,,,,
24-11-2013,725,168,1708,988,3589,,,,,
25-11-2013,747,171,1729,984,3631,,,,,
26-11-2013,757,171,1749,976,3653,,,,,
27-11-2013,764,171,1769,972,3676,,,,,
28-11-2013,770,171,1789,968,3698,,,,,
29-11-2013,763,171,1810,964,3708,,,,,
30-11-2013,753,170,1828,960,3711,,,,,
1/12/2013,747,170,1850,956,3723,,,,,
2/12/2013,737,173,1878,951,3739,,,,,
3/12/2013,724,173,1899,975,3771,,,,,
4/12/2013,705,173,1918,985,3781,,,,,
5/12/2013,683,173,1938,990,3784,,,,,
6/12/2013,664,173,1957,984,3778,,,,,
7/12/2013,644,173,1977,978,3772,,,,,
8/12/2013,623,173,1992,972,3760,,,,,
9/12/2013,601,173,2006,966,3746,,,,,
10/12/2013,575,173,2021,959,3728,,,,,
11/12/2013,550,173,2039,953,3715,,,,,
12/12/2013,530,173,2051,947,3701,,,,,
13-12-2013,515,173,2061,954,3703,,,,,
14-12-2013,493,173,2075,954,3695,,,,,
15-12-2013,470,173,2089,948,3680,,,,,
16-12-2013,449,173,2101,942,3665,,,,,
17-12-2013,427,173,2113,936,3649,,,,,
18-12-2013,405,173,2124,930,3632,,,,,
19-12-2013,381,173,2131,925,3610,,,,,
20-12-2013,359,173,2138,920,3590,,,,,
21-12-2013,335,173,2146,916,3570,,,,,
22-12-2013,311,172,2150,912,3545,,,,,
23-12-2013,287,172,2155,909,3523,,,,,
24-12-2013,270,172,2159,906,3507,,,,,
25-12-2013,251,172,2162,902,3487,,,,,
26-12-2013,232,172,2164,898,3466,,,,,
27-12-2013,214,172,2166,894,3446,,,,,
28-12-2013,199,171,2167,890,3427,,,,,
29-12-2013,184,171,2167,887,3409,,,,,
30-12-2013,172,171,2167,883,3393,,,,,
31-12-2013,160,171,2167,879,3377,,,,,
1/1/2014,147,170,2166,874,3357,,,,,
2/1/2014,138,169,2160,870,3337,,,,,
3/1/2014,129,169,2153,865,3316,,,,,
4/1/2014,122,169,2148,860,3299,,,,,
5/1/2014,460,123,1627,938,3148,,,,,
6/1/2014,111,168,2134,847,3260,,,,,
7/1/2014,107,168,2125,842,3242,,,,,
8/1/2014,104,167,2118,836,3225,,,,,
9/1/2014,101,167,2110,832,3210,,,,,
10/1/2014,98,161,2104,828,3191,,,,,
11/1/2014,96,152,2104,823,3175,,,,,
12/1/2014,94,144,2104,819,3161,,,,,
13-01-2014,93,135,2101,815,3144,,,,,
14-01-2014,95,129,2097,810,3131,,,,,
15-01-2014,100,123,2090,805,3118,,,,,
16-01-2014,104,118,2085,800,3107,,,,,
17-01-2014,109,113,2078,796,3096,,,,,
18-01-2014,117,109,2071,791,3088,,,,,
19-01-2014,123,106,2063,786,3078,,,,,
20-01-2014,129,103,2058,781,3071,,,,,
21-01-2014,134,101,2051,776,3062,,,,,
22-01-2014,138,100,2045,771,3054,,,,,
23-01-2014,147,99,2037,765,3048,,,,,
24-01-2014,158,98,2030,760,3046,,,,,
25-01-2014,165,97,2023,755,3040,,,,,
26-01-2014,174,97,2018,750,3039,,,,,
27-01-2014,187,96,2013,745,3041,,,,,
28-01-2014,202,96,2009,740,3047,,,,,
29-01-2014,218,95,2004,735,3052,,,,,
30-01-2014,232,95,2001,730,3058,,,,,
31-01-2014,244,94,1997,724,3059,,,,,
1/2/2014,254,94,1994,719,3061,,,,,
2/2/2014,268,93,1991,714,3066,,,,,
3/2/2014,287,93,1989,708,3077,,,,,
4/2/2014,308,92,1987,703,3090,,,,,
5/2/2014,336,92,1987,698,3113,,,,,
6/2/2014,428,2,1501,1264,3195,,,,,
7/2/2014,415,91,1987,686,3179,,,,,
8/2/2014,454,90,1987,681,3212,,,,,
9/2/2014,484,90,1990,676,3240,,,,,
10/2/2014,515,89,1996,671,3271,,,,,
11/2/2014,545,89,2003,665,3302,,,,,
12/2/2014,565,88,2013,660,3326,,,,,
13-02-2014,566,87,2020,654,3327,,,,,
14-02-2014,568,87,2037,664,3356,,,,,
15-02-2014,574,86,2054,674,3388,,,,,
16-02-2014,583,85,2071,682,3421,,,,,
17-02-2014,593,85,2089,692,3459,,,,,
18-02-2014,598,84,2108,703,3493,,,,,
19-02-2014,598,84,2120,715,3517,,,,,
20-02-2014,592,83,2132,725,3532,,,,,
21-02-2014,586,83,2141,733,3543,,,,,
22-02-2014,580,82,2152,742,3556,,,,,
23-02-2014,575,82,2164,751,3572,,,,,
24-02-2014,570,81,2176,759,3586,,,,,
25-02-2014,559,80,2184,763,3586,,,,,
26-02-2014,549,80,2198,770,3597,,,,,
27-02-2014,540,79,2212,777,3608,,,,,
28-02-2014,533,79,2225,783,3620,,,,,
1/3/2014,526,79,2237,790,3632,,,,,
2/3/2014,515,79,2252,797,3643,,,,,
3/3/2014,506,78,2266,804,3654,,,,,
4/3/2014,506,78,2276,811,3671,,,,,
5/3/2014,506,78,2287,815,3686,,,,,
6/3/2014,506,77,2290,818,3691,,,,,
7/3/2014,496,77,2288,815,3676,,,,,
8/3/2014,483,77,2285,812,3657,,,,,
9/3/2014,468,77,2287,807,3639,,,,,
10/3/2014,452,76,2287,801,3616,,,,,
11/3/2014,433,76,2289,796,3594,,,,,
12/3/2014,396,76,2287,796,3555,,,,,
13-03-2014,366,75,2285,804,3530,,,,,
14-03-2014,342,75,2283,812,3512,,,,,
15-03-2014,318,75,2281,820,3494,,,,,
16-03-2014,290,75,2278,820,3463,,,,,
17-03-2014,270,74,2276,820,3440,,,,,
18-03-2014,251,73,2274,820,3418,,,,,
19-03-2014,232,72,2272,820,3396,,,,,
20-03-2014,213,70,2268,820,3371,,,,,
21-03-2014,194,69,2265,819,3347,,,,,
22-03-2014,175,67,2261,819,3322,,,,,
23-03-2014,175,67,2261,819,3322,,,,,
24-03-2014,141,64,2253,815,3273,,,,,
25-03-2014,128,63,2248,808,3247,,,,,
26-03-2014,122,61,2239,801,3223,,,,,
27-03-2014,116,60,2230,794,3200,,,,,
28-03-2014,110,58,2219,785,3172,,,,,
29-03-2014,104,56,2209,776,3145,,,,,
30-03-2014,100,55,2198,766,3119,,,,,
31-03-2014,96,53,2189,756,3094,,,,,
1/4/2014,93,52,2178,747,3070,,,,,
2/4/2014,100,50,2167,739,3056,,,,,
3/4/2014,106,49,2153,731,3039,,,,,
4/4/2014,114,47,2139,723,3023,,,,,
5/4/2014,125,46,2124,715,3010,,,,,
6/4/2014,137,44,2110,707,2998,,,,,
7/4/2014,150,43,2094,706,2993,,,,,
8/4/2014,163,41,2080,705,2989,,,,,
9/4/2014,177,40,2066,702,2985,,,,,
10/4/2014,195,38,2052,699,2984,,,,,
11/4/2014,212,37,2035,695,2979,,,,,
12/4/2014,234,35,2018,692,2979,,,,,
13-04-2014,235,34,2001,689,2959,,,,,
14-04-2014,236,32,1989,696,2953,,,,,
15-04-2014,232,31,1977,707,2947,,,,,
16-04-2014,227,29,1965,717,2938,,,,,
17-04-2014,223,28,1952,725,2928,,,,,
18-04-2014,220,26,1940,736,2922,,,,,
19-04-2014,220,25,1926,748,2919,,,,,
20-04-2014,225,23,1911,760,2919,,,,,
21-04-2014,230,22,1896,770,2918,,,,,
22-04-2014,234,20,1881,782,2917,,,,,
23-04-2014,242,19,1866,795,2922,,,,,
24-04-2014,261,17,1851,809,2938,,,,,
25-04-2014,264,16,1835,815,2930,,,,,
26-04-2014,268,14,1820,832,2934,,,,,
27-04-2014,268,13,1805,848,2934,,,,,
28-04-2014,270,11,1792,864,2937,,,,,
29-04-2014,277,10,1777,881,2945,,,,,
30-04-2014,286,8,1761,899,2954,,,,,
1/5/2014,294,7,1746,916,2963,,,,,
